1;15:28:43;Benhardt 1;15:29:04;15
8;16:45:56;Benhardt 1;17:00:17;45
25;16:43:47;Benhardt 1;16:48:20;69
29;15:34:25;Benhardt 1;15:42:55;18
33;11:04:44;Benhardt 1;11:21:53;18
46;15:35:58;Benhardt 1;15:36:46;51
59;15:39:22;Benhardt 1;15:39:34;9
59;15:39:22;Benhardt 1;15:57:22;3
59;15:39:22;Benhardt 1;16:05:53;3
59;15:39:22;Benhardt 1;16:06:41;9
59;15:39:22;Benhardt 1;16:07:20;177
59;15:39:22;Benhardt 1;16:15:56;117
59;15:39:22;Benhardt 1;16:20:11;45
59;15:39:22;Benhardt 1;16:21:41;45
63;13:11:00;Benhardt 1;13:12:09;9
105;12:46:03;Benhardt 1;12:48:15;15
106;13:43:21;Benhardt 1;13:48:45;60
118;10:40:59;Benhardt 1;10:45:14;117
118;14:56:52;Benhardt 1;14:56:52;27
128;14:48:40;Benhardt 1;14:59:19;3
135;13:37:45;Benhardt 1;13:52:06;24
136;11:13:59;Benhardt 1;11:14:05;12
136;11:35:17;Benhardt 1;11:41:20;9
136;11:48:23;Benhardt 1;11:53:05;15
136;11:48:23;Benhardt 1;11:57:11;90
136;11:48:23;Benhardt 1;12:42:03;15
136;11:48:23;Benhardt 1;12:44:15;45
136;11:48:23;Benhardt 1;12:51:21;12
136;11:48:23;Benhardt 1;13:20:30;6
136;11:48:23;Benhardt 1;13:28:30;45
136;11:48:23;Benhardt 1;13:40:33;15
136;11:48:23;Benhardt 1;13:41:57;3
136;11:48:23;Benhardt 1;13:59:30;6
136;11:48:23;Benhardt 1;14:14:15;45
136;11:48:23;Benhardt 1;14:19:33;15
136;11:48:23;Benhardt 1;14:28:51;12
136;11:48:23;Benhardt 1;14:29:18;15
136;11:48:23;Benhardt 1;14:30:49;12
136;14:49:10;Benhardt 1;14:50:16;12
136;14:49:10;Benhardt 1;15:19:31;12
140;12:34:27;Benhardt 1;12:40:33;6
165;15:32:12;Benhardt 1;15:32:12;63
169;16:09:45;Benhardt 1;17:57:15;54
169;16:09:45;Benhardt 1;18:01:57;6
169;16:09:45;Benhardt 1;18:37:09;6
169;16:09:45;Benhardt 1;18:39:33;3
169;16:09:45;Benhardt 1;18:50:18;3
169;16:09:45;Benhardt 1;18:51:15;3
169;16:09:45;Benhardt 1;19:03:51;3
169;16:09:45;Benhardt 1;19:12:57;57
169;16:09:45;Benhardt 1;19:20:30;3
169;16:09:45;Benhardt 1;19:22:42;3
169;16:09:45;Benhardt 1;19:27:33;3
169;16:09:45;Benhardt 1;19:28:03;6
169;16:09:45;Benhardt 1;19:31:51;57
199;13:14:38;Benhardt 1;13:19:56;51
200;14:42:18;Benhardt 1;14:43:51;27
200;16:18:24;Benhardt 1;16:18:24;6
212;10:49:23;Benhardt 1;10:50:44;15
212;11:13:44;Benhardt 1;11:15:20;27
212;11:13:44;Benhardt 1;11:21:11;6
212;11:33:23;Benhardt 1;11:35:23;3
212;11:33:23;Benhardt 1;11:35:32;3
212;11:33:23;Benhardt 1;11:51:29;246
214;11:22:47;Benhardt 1;11:34:35;90
214;12:29:02;Benhardt 1;12:29:02;45
214;12:29:02;Benhardt 1;12:32:02;45
214;12:29:02;Benhardt 1;12:34:17;45
220;12:44:53;Benhardt 1;12:45:26;12
225;13:56:38;Benhardt 1;14:01:38;69
244;15:06:15;Benhardt 1;15:10:57;6
246;15:09:03;Benhardt 1;15:10:15;9
265;11:21:41;Benhardt 1;11:31:17;3
265;11:57:53;Benhardt 1;12:04:14;9
266;10:46:29;Benhardt 1;10:46:29;3
278;10:45:38;Benhardt 1;10:49:29;228
280;13:41:02;Benhardt 1;13:41:35;6
280;13:41:02;Benhardt 1;13:42:08;3
280;13:41:02;Benhardt 1;13:42:20;6
280;13:41:02;Benhardt 1;13:42:32;3
295;12:37:54;Benhardt 1;12:44:24;6
299;15:08:22;Benhardt 1;15:09:55;24
315;15:19:34;Benhardt 1;15:19:34;42
315;15:19:34;Benhardt 1;15:21:19;48
334;15:45:36;Benhardt 1;15:54:27;9
340;12:45:03;Benhardt 1;12:46:00;24
383;15:55:45;Benhardt 1;15:58:03;3
383;15:55:45;Benhardt 1;15:58:09;9
383;15:55:45;Benhardt 1;15:58:45;3
383;15:55:45;Benhardt 1;15:59:06;3
383;15:55:45;Benhardt 1;16:00:00;9
383;15:55:45;Benhardt 1;16:00:30;9
383;15:55:45;Benhardt 1;16:01:30;3
383;15:55:45;Benhardt 1;16:01:45;3
383;15:55:45;Benhardt 1;16:01:51;3
383;15:55:45;Benhardt 1;16:02:24;3
383;15:55:45;Benhardt 1;16:02:51;3
383;15:55:45;Benhardt 1;16:04:27;12
383;15:55:45;Benhardt 1;16:04:57;3
383;15:55:45;Benhardt 1;16:06:18;3
383;15:55:45;Benhardt 1;16:06:27;6
383;15:55:45;Benhardt 1;16:06:57;3
383;15:55:45;Benhardt 1;16:07:09;3
383;15:55:45;Benhardt 1;16:07:21;3
383;15:55:45;Benhardt 1;16:07:27;6
383;15:55:45;Benhardt 1;16:07:36;9
383;15:55:45;Benhardt 1;16:07:51;3
383;15:55:45;Benhardt 1;16:08:18;3
383;15:55:45;Benhardt 1;16:08:24;3
383;15:55:45;Benhardt 1;16:08:30;3
383;15:55:45;Benhardt 1;16:08:36;3
383;15:55:45;Benhardt 1;16:08:48;3
383;15:55:45;Benhardt 1;16:09:18;3
383;15:55:45;Benhardt 1;16:09:30;6
383;15:55:45;Benhardt 1;16:10:12;3
383;15:55:45;Benhardt 1;16:10:30;3
387;15:08:01;Benhardt 1;15:08:31;3
387;15:08:01;Benhardt 1;15:13:07;3
418;12:44:03;Benhardt 1;12:49:45;9
443;11:13:30;Benhardt 1;11:55:36;90
443;11:13:30;Benhardt 1;11:59:21;45
443;12:45:36;Benhardt 1;12:51:06;108
443;14:07:49;Benhardt 1;14:26:58;93
443;15:09:49;Benhardt 1;15:58:51;90
443;16:08:03;Benhardt 1;16:34:54;45
443;16:08:03;Benhardt 1;16:54:39;57
444;11:02:09;Benhardt 1;11:58:27;78
444;11:02:09;Benhardt 1;12:10:30;21
446;13:36:34;Benhardt 1;13:37:58;36
447;14:33:07;Benhardt 1;14:33:37;15
466;11:22:37;Benhardt 1;11:25:34;9
466;11:22:37;Benhardt 1;11:25:52;3
466;11:22:37;Benhardt 1;11:32:49;3
466;11:22:37;Benhardt 1;11:37:46;3
466;11:22:37;Benhardt 1;11:42:10;6
466;11:22:37;Benhardt 1;11:42:22;15
510;16:03:38;Benhardt 1;16:04:38;159
510;16:43:15;Benhardt 1;16:43:15;99
530;13:49:16;Benhardt 1;13:50:01;90
562;15:07:35;Benhardt 1;16:20:50;156
562;15:07:35;Benhardt 1;16:52:39;3
576;11:01:31;Benhardt 1;11:02:40;138
576;15:07:59;Benhardt 1;15:12:32;24
576;16:51:00;Benhardt 1;16:51:09;3
580;11:41:01;Benhardt 1;11:42:34;150
580;12:06:04;Benhardt 1;12:07:49;183
580;13:56:25;Benhardt 1;14:18:58;60
580;14:57:20;Benhardt 1;15:01:29;27
580;16:19:53;Benhardt 1;16:20:05;9
580;16:19:53;Benhardt 1;16:21:17;30
582;16:57:24;Benhardt 1;17:29:48;15
582;16:57:24;Benhardt 1;17:36:18;15
582;16:57:24;Benhardt 1;17:57:21;15
592;12:36:57;Benhardt 1;12:37:51;54
602;10:54:16;Benhardt 1;10:58:55;183
602;10:54:16;Benhardt 1;11:09:52;45
602;11:38:28;Benhardt 1;11:47:40;45
602;11:38:28;Benhardt 1;12:06:07;57
